22:50:30.695665000,(27507)
22:50:30.855578000,(27539)
22:50:31.055693000,(27569)
22:50:31.155686000,(27661)
22:50:31.255698000,(27728)
22:50:31.355691000,(27771)
22:50:31.455691000,(27857)
22:50:31.655691000,(27949)
22:50:31.755692000,(27955)
22:50:31.855721000,(28033)
22:50:31.955689000,(28045)
22:50:32.055695000,(28119)
22:50:32.155692000,(28161)
22:50:32.355687000,(28262)
22:50:32.455691000,(28290)
22:50:32.555687000,(28379)
22:50:32.655691000,(28476)
22:50:32.755686000,(28508)
22:50:32.955687000,(28610)
22:50:33.055691000,(28678)
22:50:33.155704000,(28681)
22:50:33.255707000,(28775)
22:50:33.355690000,(28798)
22:50:33.455692000,(28861)
22:50:33.655689000,(28929)
22:50:33.755691000,(28943)
22:50:33.855702000,(29008)
22:50:33.955692000,(29071)
22:50:34.055706000,(29107)
22:50:34.155689000,(29137)
22:50:34.355688000,(29270)
22:50:34.455685000,(29306)
22:50:34.555685000,(29404)
22:50:34.655690000,(29459)
22:50:34.755694000,(29533)
22:50:34.955687000,(29633)
22:50:35.055688000,(29652)
22:50:35.155688000,(29693)
22:50:35.255694000,(29709)
22:50:35.355687000,(29773)
22:50:35.455689000,(29842)
22:50:35.655686000,(29921)
22:50:35.755690000,(29942)
22:50:35.855704000,(30040)
22:50:35.955691000,(30113)
22:50:36.055687000,(30133)
22:50:36.155688000,(30196)
22:50:36.355688000,(30368)
22:50:36.455692000,(30440)
22:50:36.555688000,(30498)
22:50:36.655688000,(30547)
22:50:36.755692000,(30624)
22:50:36.955688000,(30801)
22:50:37.055690000,(30817)
22:50:37.155689000,(30892)
22:50:37.255715000,(30975)
22:50:37.355688000,(31075)
22:50:37.455691000,(31118)
22:50:37.655694000,(31304)
22:50:37.755690000,(31338)
22:50:37.855699000,(31345)
22:50:37.955688000,(31368)
22:50:38.055693000,(31382)
22:50:38.255693000,(31581)
22:50:38.355689000,(31601)
22:50:38.455694000,(31639)
22:50:38.555688000,(31700)
22:50:38.655688000,(31703)
22:50:38.755690000,(31745)
22:50:38.955687000,(31892)
22:50:39.055690000,(31964)
22:50:39.155689000,(31981)
22:50:39.255688000,(32041)
22:50:39.355690000,(32054)
22:50:39.455694000,(32123)
22:50:39.655701000,(32259)
22:50:39.755693000,(32268)
22:50:39.855724000,(32288)
22:50:39.955688000,(32348)
22:50:40.055709000,(32355)
22:50:40.255691000,(32447)
22:50:40.355690000,(32452)
22:50:40.455688000,(32551)
22:50:40.555689000,(32650)
22:50:40.655688000,(32722)
22:50:40.755691000,(32795)
22:50:40.955689000,(32843)
22:50:41.055688000,(32868)
22:50:41.155690000,(32927)
22:50:41.255690000,(32990)
22:50:41.355691000,(32993)
22:50:41.455690000,(33002)
22:50:41.655694000,(33109)
22:50:41.755693000,(33200)
22:50:41.855698000,(33242)
22:50:41.955690000,(33245)
22:50:42.055689000,(33325)
22:50:42.255711000,(33361)
22:50:42.355691000,(33451)
22:50:42.455703000,(33537)
22:50:42.555690000,(33538)
22:50:42.655687000,(33611)
22:50:42.755687000,(33687)
22:50:42.955686000,(33776)
22:50:43.055686000,(33786)
22:50:43.155685000,(33823)
22:50:43.255686000,(33869)
22:50:43.355687000,(33903)
22:50:43.555686000,(34063)
22:50:43.655688000,(34149)
22:50:43.755686000,(34184)
22:50:43.855697000,(34207)
22:50:43.955687000,(34287)
22:50:44.055687000,(34372)
22:50:44.255687000,(34548)
22:50:44.355686000,(34606)
22:50:44.455688000,(34701)
22:50:44.555686000,(34790)
22:50:44.655686000,(34801)
22:50:44.755687000,(34820)
22:50:44.955691000,(34875)
