23:29:01.513540000,(58154)
23:29:01.683522000,(58198)
23:29:01.876537000,(58311)
23:29:01.983523000,(58326)
23:29:02.093519000,(58330)
23:29:02.184520000,(58342)
23:29:02.277529000,(58370)
23:29:02.390547000,(58382)
23:29:02.581519000,(58406)
23:29:02.687530000,(58419)
23:29:02.792520000,(58502)
23:29:02.891520000,(58585)
23:29:02.990529000,(58649)
23:29:03.078524000,(58679)
23:29:03.190520000,(58684)
23:29:03.386526000,(58878)
23:29:03.492521000,(58963)
23:29:03.578530000,(59002)
23:29:03.691523000,(59074)
23:29:03.778541000,(59125)
23:29:03.893520000,(59144)
23:29:03.979520000,(59203)
23:29:04.178523000,(59382)
23:29:04.280537000,(59389)
23:29:04.384522000,(59411)
23:29:04.477525000,(59476)
23:29:04.591541000,(59508)
23:29:04.681520000,(59577)
23:29:04.880542000,(59647)
23:29:04.975530000,(59673)
23:29:05.091520000,(59725)
23:29:05.191520000,(59765)
23:29:05.283543000,(59834)
23:29:05.384520000,(59874)
23:29:05.487528000,(59906)
23:29:05.678526000,(59969)
23:29:05.789519000,(60010)
23:29:05.883525000,(60018)
23:29:05.979531000,(60032)
23:29:06.090522000,(60065)
23:29:06.190520000,(60067)
23:29:06.282521000,(60077)
23:29:06.484520000,(60157)
23:29:06.584522000,(60220)
23:29:06.690521000,(60302)
23:29:06.789520000,(60305)
23:29:06.896521000,(60349)
23:29:06.987519000,(60353)
23:29:07.082520000,(60370)
23:29:07.277531000,(60515)
23:29:07.384522000,(60538)
23:29:07.482537000,(60540)
23:29:07.586536000,(60577)
23:29:07.690523000,(60578)
23:29:07.782527000,(60580)
23:29:07.989519000,(60757)
23:29:08.091525000,(60765)
23:29:08.182523000,(60806)
23:29:08.290520000,(60827)
23:29:08.380546000,(60832)
23:29:08.474522000,(60886)
23:29:08.580521000,(60900)
23:29:08.790522000,(61007)
23:29:08.886532000,(61062)
23:29:08.976530000,(61141)
23:29:09.080529000,(61214)
23:29:09.176524000,(61258)
23:29:09.284525000,(61318)
23:29:09.392527000,(61368)
23:29:09.580522000,(61512)
23:29:09.683528000,(61579)
23:29:09.788519000,(61643)
23:29:09.883534000,(61722)
23:29:09.990520000,(61772)
23:29:10.080521000,(61796)
23:29:10.288528000,(61950)
23:29:10.378534000,(62027)
23:29:10.474525000,(62097)
23:29:10.574524000,(62156)
23:29:10.688527000,(62189)
23:29:10.783522000,(62211)
23:29:10.892539000,(62254)
23:29:11.090522000,(62381)
23:29:11.188518000,(62382)
23:29:11.292539000,(62480)
23:29:11.386519000,(62554)
23:29:11.480520000,(62571)
23:29:11.578523000,(62580)
23:29:11.673530000,(62608)
23:29:11.894519000,(62739)
23:29:11.983544000,(62748)
23:29:12.090518000,(62783)
23:29:12.173519000,(62878)
23:29:12.278519000,(62906)
23:29:12.382520000,(62948)
23:29:12.488527000,(63009)
23:29:12.692526000,(63087)
23:29:12.791519000,(63104)
23:29:12.891526000,(63141)
23:29:12.980518000,(63157)
23:29:13.079528000,(63188)
23:29:13.189523000,(63276)
23:29:13.392519000,(63383)
23:29:13.491520000,(63418)
23:29:13.590519000,(63469)
23:29:13.694519000,(63529)
23:29:13.782524000,(63621)
23:29:13.883531000,(63643)
23:29:13.986519000,(63727)
23:29:14.178520000,(63921)
23:29:14.294531000,(63960)
23:29:14.375521000,(63993)
23:29:14.489518000,(64002)
23:29:14.589529000,(64027)
23:29:14.681519000,(64031)
23:29:14.789519000,(64108)
23:29:14.974518000,(64144)
23:29:15.084519000,(64153)
23:29:15.190520000,(64191)
23:29:15.283529000,(64258)
23:29:15.375528000,(64356)
23:29:15.491520000,(64423)
23:29:15.588520000,(64446)
23:29:15.774528000,(64459)
23:29:15.892520000,(64480)
23:29:15.988521000,(64495)
23:29:16.087519000,(64521)
23:29:16.186519000,(64596)
23:29:16.273525000,(64691)
23:29:16.483527000,(64740)
23:29:16.577525000,(64772)
23:29:16.684522000,(64794)
23:29:16.791519000,(64795)
23:29:16.879523000,(64870)
23:29:16.977522000,(64946)
23:29:17.090528000,(64948)
23:29:17.289525000,(65023)
23:29:17.384522000,(65112)
23:29:17.484532000,(65178)
23:29:17.587519000,(65194)
23:29:17.675522000,(65276)
23:29:17.789520000,(65310)
23:29:17.884535000,(65330)
23:29:18.083523000,(65373)
23:29:18.181529000,(65442)
23:29:18.290520000,(65456)
23:29:18.375524000,(65464)
23:29:18.475522000,(65490)
23:29:18.576528000,(42)
23:29:18.792522000,(99)
23:29:18.884522000,(172)
23:29:18.982523000,(256)
23:29:19.082518000,(260)
23:29:19.189520000,(331)
23:29:19.282522000,(351)
23:29:19.374525000,(383)
23:29:19.590527000,(517)
23:29:19.685521000,(583)
23:29:19.783531000,(649)
23:29:19.883522000,(662)
23:29:19.982535000,(675)
23:29:20.073534000,(764)
23:29:20.190518000,(839)
23:29:20.383529000,(1032)
23:29:20.477522000,(1034)
23:29:20.577521000,(1077)
23:29:20.676526000,(1080)
23:29:20.775522000,(1163)
23:29:20.891523000,(1229)
23:29:20.991519000,(1303)
23:29:21.193528000,(1323)
23:29:21.282519000,(1408)
23:29:21.379521000,(1423)
23:29:21.476522000,(1440)
23:29:21.576518000,(1466)
23:29:21.674521000,(1556)
23:29:21.881528000,(1676)
23:29:21.979519000,(1731)
23:29:22.086520000,(1749)
23:29:22.193520000,(1780)
23:29:22.287539000,(1792)
23:29:22.377525000,(1812)
23:29:22.475525000,(1905)
23:29:22.682532000,(1953)
23:29:22.791519000,(2030)
23:29:22.881519000,(2106)
