23:29:04.165974000,(57690)
23:29:04.317992000,(57794)
23:29:04.518090000,(57858)
23:29:04.618696000,(57934)
23:29:04.718713000,(57941)
23:29:04.818746000,(58007)
23:29:04.918201000,(58019)
23:29:05.018196000,(58063)
23:29:05.218196000,(58160)
23:29:05.318822000,(58177)
23:29:05.418196000,(58206)
23:29:05.518178000,(58252)
23:29:05.618760000,(58291)
23:29:05.718161000,(58335)
23:29:05.818167000,(58432)
23:29:06.018131000,(58521)
23:29:06.118758000,(58524)
23:29:06.218204000,(58589)
23:29:06.318727000,(58678)
23:29:06.418202000,(58753)
23:29:06.518888000,(58777)
23:29:06.618752000,(58835)
23:29:06.818909000,(58985)
23:29:06.918196000,(59024)
23:29:07.018192000,(59030)
23:29:07.118680000,(59037)
23:29:07.218210000,(59092)
23:29:07.318623000,(59151)
23:29:07.518171000,(59267)
23:29:07.618756000,(59350)
23:29:07.718207000,(59423)
23:29:07.818707000,(59475)
23:29:07.918697000,(59526)
23:29:08.018202000,(59596)
23:29:08.118747000,(59697)
23:29:08.318346000,(59718)
23:29:08.418748000,(59722)
23:29:08.518237000,(59820)
23:29:08.618723000,(59893)
23:29:08.718252000,(59986)
23:29:08.818045000,(60054)
23:29:08.918842000,(60091)
23:29:09.118754000,(60229)
23:29:09.218213000,(60254)
23:29:09.318212000,(60301)
23:29:09.418702000,(60329)
23:29:09.518281000,(60340)
23:29:09.618703000,(60439)
23:29:09.718199000,(60449)
23:29:09.918082000,(60551)
23:29:10.018205000,(60627)
23:29:10.118261000,(60717)
23:29:10.218199000,(60780)
23:29:10.318210000,(60868)
23:29:10.418767000,(60962)
23:29:10.618664000,(61137)
23:29:10.718201000,(61191)
23:29:10.818721000,(61283)
23:29:10.918682000,(61369)
23:29:11.018199000,(61407)
23:29:11.118784000,(61447)
23:29:11.218178000,(61495)
23:29:11.418121000,(61551)
23:29:11.518799000,(61599)
23:29:11.618738000,(61696)
23:29:11.718200000,(61756)
23:29:11.818686000,(61854)
23:29:11.918719000,(61893)
23:29:12.018714000,(61967)
23:29:12.218163000,(62070)
23:29:12.318174000,(62097)
23:29:12.418190000,(62172)
23:29:12.518778000,(62236)
23:29:12.618825000,(62299)
23:29:12.718198000,(62340)
23:29:12.918022000,(62458)
23:29:13.018336000,(62530)
23:29:13.118777000,(62615)
23:29:13.218199000,(62711)
23:29:13.318824000,(62750)
23:29:13.418200000,(62802)
23:29:13.518720000,(62805)
23:29:13.718034000,(62814)
23:29:13.818717000,(62882)
23:29:13.918193000,(62885)
23:29:14.018708000,(62981)
23:29:14.118712000,(63036)
23:29:14.218715000,(63092)
23:29:14.318267000,(63182)
23:29:14.518712000,(63339)
23:29:14.618679000,(63398)
23:29:14.718203000,(63434)
23:29:14.818146000,(63474)
23:29:14.918213000,(63486)
23:29:15.018712000,(63491)
23:29:15.118709000,(63537)
23:29:15.318213000,(63724)
23:29:15.418213000,(63791)
23:29:15.518648000,(63860)
23:29:15.618683000,(63899)
23:29:15.718056000,(63964)
23:29:15.818651000,(64050)
23:29:16.018614000,(64146)
23:29:16.118806000,(64184)
23:29:16.218201000,(64280)
23:29:16.318164000,(64347)
23:29:16.418124000,(64389)
23:29:16.518796000,(64442)
23:29:16.618698000,(64481)
23:29:16.818686000,(64511)
23:29:16.918209000,(64544)
23:29:17.018192000,(64628)
23:29:17.118674000,(64646)
23:29:17.218201000,(64742)
23:29:17.318213000,(64747)
23:29:17.418212000,(64837)
23:29:17.618691000,(64954)
23:29:17.718193000,(65040)
23:29:17.818674000,(65076)
23:29:17.918197000,(65157)
23:29:18.018201000,(65240)
23:29:18.118699000,(65283)
23:29:18.318022000,(65294)
23:29:18.418212000,(65335)
23:29:18.518315000,(65363)
23:29:18.618338000,(65413)
23:29:18.718206000,(65431)
23:29:18.818228000,(65490)
23:29:18.918204000,(44)
23:29:19.118628000,(187)
23:29:19.218190000,(214)
23:29:19.318209000,(224)
23:29:19.418083000,(303)
23:29:19.518152000,(340)
23:29:19.618658000,(408)
23:29:19.718210000,(449)
23:29:19.918204000,(608)
23:29:20.018203000,(646)
23:29:20.118772000,(710)
23:29:20.218188000,(712)
23:29:20.318208000,(730)
23:29:20.418162000,(824)
23:29:20.518209000,(881)
23:29:20.718739000,(941)
23:29:20.818646000,(1001)
23:29:20.918208000,(1046)
23:29:21.018199000,(1142)
23:29:21.118685000,(1187)
23:29:21.218636000,(1252)
23:29:21.418213000,(1369)
23:29:21.518168000,(1439)
23:29:21.618687000,(1525)
23:29:21.718620000,(1532)
23:29:21.818685000,(1576)
23:29:21.918259000,(1588)
23:29:22.018206000,(1629)
23:29:22.218812000,(1784)
23:29:22.318144000,(1858)
23:29:22.418050000,(1902)
23:29:22.518137000,(1935)
23:29:22.618647000,(2010)
23:29:22.718625000,(2064)
23:29:22.818667000,(2070)
23:29:23.018166000,(2232)
23:29:23.118676000,(2316)
23:29:23.218690000,(2353)
23:29:23.318215000,(2411)
23:29:23.418216000,(2427)
23:29:23.518183000,(2515)
23:29:23.618689000,(2604)
23:29:23.818663000,(2799)
23:29:23.918192000,(2863)
23:29:24.018201000,(2945)
23:29:24.118669000,(2998)
23:29:24.218148000,(3076)
23:29:24.318216000,(3143)
23:29:24.518156000,(3148)
23:29:24.618637000,(3163)
23:29:24.718661000,(3170)
23:29:24.818677000,(3203)
23:29:24.918212000,(3212)
23:29:25.018196000,(3295)
23:29:25.118657000,(3379)
23:29:25.318630000,(3575)
23:29:25.418215000,(3582)
23:29:25.518201000,(3642)
23:29:25.618307000,(3668)
