20:03:11.999624000,(51222)
20:03:12.283174000,(51261)
20:03:12.358162000,(51435)
20:03:12.508652000,(51521)
20:03:12.575829000,(51585)
20:03:12.642966000,(51679)
20:03:12.877107000,(51758)
20:03:12.943105000,(51910)
20:03:13.059111000,(51969)
20:03:13.160593000,(52058)
20:03:13.311729000,(52067)
20:03:13.379022000,(52115)
20:03:13.577592000,(52130)
20:03:13.679115000,(52326)
20:03:13.746117000,(52409)
20:03:13.897659000,(52459)
20:03:13.964915000,(52474)
20:03:14.191116000,(52564)
20:03:14.265150000,(52623)
20:03:14.416116000,(52647)
20:03:14.483179000,(52674)
20:03:14.550141000,(52741)
20:03:14.665585000,(52799)
20:03:14.852090000,(52834)
20:03:14.994050000,(53030)
20:03:15.068479000,(53101)
20:03:15.219142000,(53180)
20:03:15.286119000,(53194)
20:03:15.353122000,(53276)
20:03:15.589183000,(53373)
20:03:15.655180000,(53557)
20:03:15.768964000,(53626)
20:03:15.871666000,(53688)
20:03:16.022066000,(53767)
20:03:16.173007000,(53801)
20:03:16.324252000,(53934)
20:03:16.391320000,(54008)
20:03:16.458158000,(54044)
20:03:16.608738000,(54130)
20:03:16.675968000,(54162)
20:03:16.910121000,(54243)
20:03:16.975958000,(54412)
20:03:17.043196000,(54450)
20:03:17.186894000,(54528)
20:03:17.260619000,(54618)
20:03:17.411990000,(54670)
20:03:17.562091000,(54741)
20:03:17.706437000,(54914)
20:03:17.779066000,(54917)
20:03:17.846071000,(54950)
20:03:17.990204000,(55036)
20:03:18.146888000,(55045)
20:03:18.290060000,(55142)
20:03:18.365383000,(55148)
20:03:18.515130000,(55224)
20:03:18.582067000,(55296)
20:03:18.649107000,(55305)
20:03:18.764528000,(55384)
20:03:19.006475000,(55571)
20:03:19.073751000,(55593)
20:03:19.141036000,(55652)
20:03:19.291086000,(55730)
20:03:19.442125000,(55806)
20:03:19.593352000,(55869)
20:03:19.659595000,(55908)
20:03:19.810870000,(55957)
20:03:19.878115000,(55997)
20:03:19.945378000,(56000)
20:03:20.171810000,(56089)
20:03:20.245081000,(56224)
20:03:20.396452000,(56249)
20:03:20.463120000,(56263)
20:03:20.614657000,(56272)
20:03:20.682351000,(56304)
20:03:20.880075000,(56369)
20:03:20.981976000,(56478)
20:03:21.049089000,(56562)
20:03:21.164492000,(56610)
20:03:21.266081000,(56611)
20:03:21.493025000,(56646)
20:03:21.567510000,(56693)
20:03:21.718062000,(56711)
20:03:21.784915000,(56742)
20:03:21.853295000,(56794)
20:03:22.003061000,(56883)
20:03:22.155374000,(56917)
20:03:22.297164000,(57107)
20:03:22.371850000,(57132)
20:03:22.522219000,(57172)
20:03:22.590314000,(57179)
20:03:22.656574000,(57187)
20:03:22.771141000,(57236)
20:03:23.007513000,(57388)
20:03:23.074634000,(57403)
20:03:23.141051000,(57460)
20:03:23.292165000,(57555)
20:03:23.443073000,(57556)
20:03:23.594206000,(57681)
20:03:23.660331000,(57774)
20:03:23.811959000,(57825)
20:03:23.879065000,(57868)
20:03:23.946355000,(57948)
20:03:24.172329000,(58033)
20:03:24.246284000,(58048)
20:03:24.397087000,(58127)
20:03:24.464061000,(58206)
20:03:24.616147000,(58221)
20:03:24.767378000,(58312)
20:03:24.916068000,(58375)
20:03:24.983075000,(58380)
20:03:25.050291000,(58465)
20:03:25.165053000,(58505)
20:03:25.267066000,(58547)
20:03:25.466066000,(58635)
20:03:25.569383000,(58729)
20:03:25.719059000,(58798)
20:03:25.786059000,(58836)
20:03:25.854204000,(58876)
20:03:26.004347000,(58971)
20:03:26.156451000,(59032)
20:03:26.298071000,(59092)
20:03:26.372634000,(59192)
20:03:26.523129000,(59264)
20:03:26.591291000,(59295)
20:03:26.741069000,(59394)
20:03:26.892390000,(59576)
20:03:26.958062000,(59664)
20:03:27.102191000,(59677)
20:03:27.176064000,(59749)
20:03:27.243295000,(59807)
20:03:27.358211000,(59824)
20:03:27.599101000,(59890)
20:03:27.666060000,(59894)
20:03:27.817160000,(59956)
20:03:27.883281000,(60024)
20:03:27.949094000,(60051)
20:03:28.120148000,(60143)
20:03:28.306060000,(60285)
20:03:28.373033000,(60385)
20:03:28.440040000,(60394)
20:03:28.591093000,(60436)
20:03:28.742943000,(60533)
20:03:28.893002000,(60646)
20:03:28.960295000,(60714)
20:03:29.110071000,(60724)
20:03:29.177060000,(60780)
20:03:29.244986000,(60873)
20:03:29.472284000,(60937)
20:03:29.545771000,(60943)
20:03:29.697385000,(60973)
20:03:29.763606000,(61028)
20:03:29.914052000,(61072)
20:03:29.982123000,(61078)
20:03:30.180631000,(61098)
20:03:30.282950000,(61283)
20:03:30.349072000,(61285)
20:03:30.465369000,(61363)
20:03:30.566890000,(61417)
20:03:30.793157000,(61444)
20:03:30.867085000,(61506)
20:03:31.019015000,(61557)
20:03:31.085088000,(61642)
20:03:31.152107000,(61687)
20:03:31.303771000,(61711)
20:03:31.455039000,(61743)
20:03:31.597266000,(61835)
20:03:31.671115000,(61837)
20:03:31.822048000,(61888)
20:03:31.889112000,(61903)
20:03:32.041252000,(61909)
20:03:32.191675000,(62068)
20:03:32.258345000,(62128)
20:03:32.400067000,(62163)
20:03:32.474009000,(62202)
20:03:32.541983000,(62263)
20:03:32.656124000,(62296)
20:03:32.898310000,(62305)
20:03:35.552091000,(62357)
20:03:35.554210000,(62446)
20:03:35.558446000,(62481)
20:03:35.561587000,(62662)
20:03:35.564005000,(62715)
20:03:35.568274000,(62769)
20:03:35.569072000,(62851)
20:03:35.570056000,(62941)
20:03:35.571061000,(63113)
20:03:35.572055000,(63186)
20:03:35.573056000,(63224)
20:03:35.574010000,(63231)
20:03:35.575008000,(63259)
20:03:35.576009000,(63355)
20:03:35.577010000,(63388)
20:03:35.578026000,(63412)
20:03:35.578983000,(63432)
20:03:35.581007000,(63442)
